diagrp,Cause,SOdm,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
2,Tuberculosis,109,Other Woodworkers,0,0.38,0,0,969,0.43,0,0,866
2,Tuberculosis,110,Dental Technicians,1,0.26,389,10,2166,0.29,349,9,1943
2,Tuberculosis,112,Furnace Operatives (metal),1,1.02,98,2,544,1.14,88,2,489
2,Tuberculosis,113,Rollers,1,0.18,559,14,3116,0.20,501,13,2790
2,Tuberculosis,114,Smiths & Forge Workers,0,1.18,0,0,313,1.31,0,0,281
2,Tuberculosis,115,Metal Drawers,1,0.35,289,7,1613,0.39,259,7,1445
2,Tuberculosis,116,"Moulders, Core Makers, Die Casters",1,1.65,60,2,337,1.84,54,1,303
2,Tuberculosis,117,Electroplater,0,0.52,0,0,707,0.58,0,0,633
2,Tuberculosis,118,"Annealers, Hardeners, Temperers (metal)",0,0.31,0,0,1202,0.30,0,0,1239
2,Tuberculosis,120,Other Metal Manufacturers,8,4.70,170,74,336,4.01,200,86,394
2,Tuberculosis,121,Press Setters & Setter-Operators,0,0.17,0,0,2191,0.19,0,0,1970
2,Tuberculosis,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",4,2.31,174,47,444,2.57,156,42,399
2,Tuberculosis,123,Machine Tool Setter Operators,5,5.54,90,29,211,5.71,88,28,204
2,Tuberculosis,124,Machine Tool Operatives (including CNC machine tool operati,25,24.70,101,65,149,23.80,105,68,155
2,Tuberculosis,125,Press Stamping & Automatic Machine Operatives,1,0.98,102,3,568,0.94,106,3,592
2,Tuberculosis,126,Metal Polishers,1,0.67,148,4,827,0.75,133,3,742
2,Tuberculosis,127,Fettler,0,0.53,0,0,690,0.51,0,0,722
2,Tuberculosis,128,Shot Blasters,0,0.23,0,0,1623,0.22,0,0,1706
2,Tuberculosis,129,"Tool Makers, Tool Fitters & Markers-Out",4,5.06,79,22,202,5.63,71,19,182
2,Tuberculosis,130,Precision Instrument Makers & Repairers,7,2.14,327,132,674,2.38,294,118,605
2,Tuberculosis,132,Production fitters,25,24.73,101,65,149,27.59,91,59,134
2,Tuberculosis,133,"Motor Mechanics, Auto Engineers (including road patrol engi",8,7.28,110,47,217,8.09,99,43,195
2,Tuberculosis,135,Office Machinery Mechanics,0,0.10,0,0,3522,0.12,0,0,3160
2,Tuberculosis,136,Production Fitters (electrical/electronic),1,0.57,176,4,982,0.63,158,4,879
2,Tuberculosis,137,"Electricians, Electrical Maintenance Fitters",2,9.88,20,2,73,11.02,18,2,66
2,Tuberculosis,139,Telephone Fitters,1,2.19,46,1,254,2.44,41,1,228
2,Tuberculosis,140,"Cable Jointers, Lines Repairers",0,0.88,0,0,418,0.98,0,0,375
2,Tuberculosis,141,"Radio, TV & Video Engineers",0,0.97,0,0,381,1.08,0,0,342
2,Tuberculosis,142,Other Electrical/Electronic Trades nes,4,4.13,97,26,248,4.59,87,24,223
2,Tuberculosis,143,Electrical Engineers (not professional),5,4.49,111,36,260,4.99,100,33,234
2,Tuberculosis,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",8,8.14,98,42,194,9.09,88,38,173
2,Tuberculosis,145,Sheet Metal Workers,5,3.18,157,51,367,3.54,141,46,329
2,Tuberculosis,146,"Metal Plate Workers, Shipwrights, Riveters",0,2.89,0,0,128,3.22,0,0,115
2,Tuberculosis,147,Steel Erectors,0,2.19,0,0,169,2.45,0,0,151
2,Tuberculosis,148,"Scaffolders, Stagers, Steeplejacks, Riggers",1,2.15,46,1,259,2.07,48,1,269
2,Tuberculosis,149,Welding Trades,10,6.05,165,79,304,6.75,148,71,272
2,Tuberculosis,151,Jewellery workers,1,0.27,376,10,2095,0.30,337,9,1878
2,Tuberculosis,153,Coach & Vehicle Body Builders,1,0.86,116,3,649,0.96,105,3,582
2,Tuberculosis,154,"Oilers, Greasers, Lubricators",0,0.16,0,0,2283,0.18,0,0,2046
2,Tuberculosis,158,Coach Painters,2,2.01,99,12,359,1.92,104,13,375
2,Tuberculosis,160,Painters & Decorators,8,11.93,67,29,132,13.33,60,26,118
2,Tuberculosis,161,Assemblers/Lineworkers (electrical/electronic goods),1,1.29,78,2,433,1.25,80,2,447
2,Tuberculosis,162,Other Assemblers/Lineworkers nes,0,0.54,0,0,682,0.52,0,0,714
2,Tuberculosis,163,Assemblers/Lineworkers (vehicles & other metal goods),4,4.30,93,25,238,4.18,96,26,245
2,Tuberculosis,164,"Packers, Sorters and Testers",8,10.95,73,32,144,10.80,74,32,146
2,Tuberculosis,165,"Bricklayers, Masons",9,6.84,132,60,250,7.62,118,54,224
2,Tuberculosis,167,Plasterers,4,2.04,196,53,501,2.28,175,48,449
2,Tuberculosis,168,Roofers and Glaziers,2,1.74,115,14,416,1.66,121,15,435
2,Tuberculosis,169,"Builders, Building Contractors",14,9.45,148,81,249,10.55,133,73,223
2,Tuberculosis,170,Rail Construction & Maintenance Workers,0,1.16,0,0,317,1.14,0,0,323
2,Tuberculosis,171,Road Construction Workers and Paviors,1,2.57,39,1,217,2.13,47,1,261
2,Tuberculosis,172,Sewage plant attendants,0,1.26,0,0,292,1.02,0,0,362
2,Tuberculosis,173,"Mains & Service Pipe Layers, Pipe Jointers",3,1.17,256,53,747,1.15,262,54,765
2,Tuberculosis,174,Other Construction Workers,20,18.05,111,68,171,14.97,134,82,206
2,Tuberculosis,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",6,2.53,237,87,516,2.82,213,78,464
2,Tuberculosis,176,Mine (excluding coal) & Quarry Workers,4,1.27,316,86,809,1.22,327,89,838
2,Tuberculosis,177,Railway guards,1,1.53,65,2,363,1.71,58,1,326
2,Tuberculosis,178,Railway signal workers,4,0.91,442,120,1131,1.01,397,108,1015
2,Tuberculosis,179,Shunters & points operatives,1,0.33,308,8,1714,0.36,276,7,1538
2,Tuberculosis,180,Railway engine drivers,2,2.98,67,8,242,3.32,60,7,217
2,Tuberculosis,181,Road transport inspectors,1,0.96,104,3,579,1.07,93,2,520
2,Tuberculosis,182,Bus & Coach Drivers,3,5.24,57,12,167,5.85,51,11,150
2,Tuberculosis,183,Lorry drivers,30,29.42,102,69,146,32.88,91,62,130
2,Tuberculosis,184,Other motor drivers,6,4.57,131,48,286,5.12,117,43,255
2,Tuberculosis,185,Bus Conductors and Drivers' Mates,1,1.29,77,2,431,1.19,84,2,468
2,Tuberculosis,186,Mechanical Plant Drivers & Operatives (earth moving & civil,0,1.89,0,0,195,2.11,0,0,175
2,Tuberculosis,187,Crane Drivers,1,3.23,31,1,172,3.61,28,1,154
2,Tuberculosis,188,Fork Lift & Mechanical Truck Drivers,4,3.37,119,32,304,3.77,106,29,272
2,Tuberculosis,189,Slingers,0,0.43,0,0,861,0.48,0,0,771
2,Tuberculosis,190,Storekeepers & warehousemen/women,21,21.20,99,61,151,20.52,102,63,156
2,Tuberculosis,191,Dockers and Goods Porters,6,8.55,70,26,153,6.50,92,34,201
2,Tuberculosis,192,Refuse & Salvage Collectors,3,3.19,94,19,275,2.42,124,26,363
2,Tuberculosis,194,"Electrical, Energy, Boiler & Related Plant Operatives & Att",3,4.01,75,15,219,3.85,78,16,228
2,Tuberculosis,195,Beauticians & Related Occupations,0,0.01,0,0,44164,0.01,0,0,46494
2,Tuberculosis,196,Other Crafts,0,0.96,0,0,384,0.95,0,0,390
2,Tuberculosis,197,Other Transport and Machine Operatives,6,7.54,80,29,173,7.41,81,30,176
2,Tuberculosis,198,Other Labourers,63,60.45,104,80,133,45.66,138,106,177
2,Tuberculosis,199,"Vehicle body repairers, panel beaters",1,0.48,208,5,1160,0.54,186,5,1038
3,Zoonotic bacterial diseases,1,Lawyers,0,0.01,0,0,27127,0.04,0,0,8972
3,Zoonotic bacterial diseases,2,Accountants and Financial Managers,0,0.12,0,0,3149,0.15,0,0,2465
3,Zoonotic bacterial diseases,3,Personnel Managers etc,0,0.07,0,0,5096,0.06,0,0,6269
3,Zoonotic bacterial diseases,4,Economists & statisticians,0,0.00,,,,0.01,0,0,73336
3,Zoonotic bacterial diseases,5,Computer Programmers and Managers,0,0.02,0,0,17880,0.02,0,0,18628
3,Zoonotic bacterial diseases,6,Sales Managers etc.,0,0.23,0,0,1634,0.18,0,0,2010
3,Zoonotic bacterial diseases,7,Government Inspectors,0,0.03,0,0,14298,0.02,0,0,17610
3,Zoonotic bacterial diseases,8,Government administrators,0,0.07,0,0,5623,0.06,0,0,6217
3,Zoonotic bacterial diseases,9,Other Administrators,0,0.91,0,0,407,0.74,0,0,498
3,Zoonotic bacterial diseases,10,Teachers in Higher Education,0,0.05,0,0,6824,0.09,0,0,4289
3,Zoonotic bacterial diseases,11,School Teachers,0,0.19,0,0,1893,0.16,0,0,2330
3,Zoonotic bacterial diseases,12,"Vocational Trainers, Social Scientists etc.",1,0.05,1911,48,10648,0.05,1932,49,10763
3,Zoonotic bacterial diseases,13,Welfare Workers,0,0.05,0,0,6779,0.04,0,0,8294
3,Zoonotic bacterial diseases,14,Clergy,0,0.00,,,,0.04,0,0,9582
3,Zoonotic bacterial diseases,15,Doctors,0,0.00,,,,0.05,0,0,8005
3,Zoonotic bacterial diseases,16,Dentists,0,0.00,,,,0.01,0,0,36859
3,Zoonotic bacterial diseases,17,Nurses,0,0.05,0,0,7948,0.04,0,0,9765
3,Zoonotic bacterial diseases,18,Pharmacists/Pharmacologists,0,0.00,,,,0.01,0,0,25836
3,Zoonotic bacterial diseases,19,Medical Radiographers,0,0.00,0,0,178768,0.00,0,0,220431
3,Zoonotic bacterial diseases,20,Physiotherapists,0,0.00,0,0,151060,0.00,0,0,184643
3,Zoonotic bacterial diseases,21,Other Health Professions,0,0.03,0,0,12165,0.03,0,0,12937
3,Zoonotic bacterial diseases,22,Veterinarians,0,0.00,,,,0.00,0,0,90327
3,Zoonotic bacterial diseases,23,Driving Instructors (excluding HGV),1,0.01,7763,196,43250,0.02,4055,103,22595
3,Zoonotic bacterial diseases,24,Literary and Artistic Occupations,0,0.15,0,0,2446,0.14,0,0,2641
3,Zoonotic bacterial diseases,25,"Professional athletes, sports officials",0,0.00,0,0,104812,0.01,0,0,58481
3,Zoonotic bacterial diseases,26,Biological scientists,0,0.00,,,,0.01,0,0,25877
3,Zoonotic bacterial diseases,27,Chemical Engineers and Scientists,0,0.00,,,,0.04,0,0,9646
3,Zoonotic bacterial diseases,28,Physical Scientists & mathematicians,0,0.00,,,,0.02,0,0,14922
3,Zoonotic bacterial diseases,29,Electrical and Electronic Engineers (professional),0,0.00,,,,0.02,0,0,19684
3,Zoonotic bacterial diseases,30,Other Professional Engineers,0,0.00,,,,0.25,0,0,1469
3,Zoonotic bacterial diseases,31,Draughtspersons,0,0.05,0,0,7882,0.08,0,0,4737
3,Zoonotic bacterial diseases,32,Laboratory Technicians,1,0.06,1811,46,10092,0.04,2227,56,12408
3,Zoonotic bacterial diseases,33,Architects and Surveyors,0,0.03,0,0,14019,0.09,0,0,3936
3,Zoonotic bacterial diseases,34,Aircraft Flight Deck Officers,0,0.01,0,0,25191,0.01,0,0,31119
3,Zoonotic bacterial diseases,35,Air Traffic Controllers,0,0.00,0,0,90641,0.00,0,0,111305
3,Zoonotic bacterial diseases,36,Seafarers,1,0.14,736,19,4098,0.10,984,25,5481
3,Zoonotic bacterial diseases,37,Other Technicians,0,0.10,0,0,3758,0.08,0,0,4604
3,Zoonotic bacterial diseases,38,Production and maintenance managers,0,0.39,0,0,955,0.32,0,0,1150
3,Zoonotic bacterial diseases,39,Managers in Construction,0,0.08,0,0,4472,0.08,0,0,4724
3,Zoonotic bacterial diseases,40,"Managers in Transport, Mining and Energy Industries",0,0.25,0,0,1461,0.20,0,0,1800
3,Zoonotic bacterial diseases,41,General and office managers,0,0.25,0,0,1483,0.20,0,0,1826
3,Zoonotic bacterial diseases,42,Butchers,0,0.08,0,0,4425,0.09,0,0,3977
3,Zoonotic bacterial diseases,43,"Fishmongers, Poultry Dressers",0,0.01,0,0,57204,0.01,0,0,57752
3,Zoonotic bacterial diseases,44,Retailers and Dealers,0,0.17,0,0,2195,0.20,0,0,1857
3,Zoonotic bacterial diseases,45,Publicans and Bar staff,1,0.18,542,14,3021,0.15,675,17,3760
3,Zoonotic bacterial diseases,46,Caterers,0,0.08,0,0,4544,0.09,0,0,4305
3,Zoonotic bacterial diseases,47,Farmers,1,0.79,126,3,704,0.60,166,4,922
3,Zoonotic bacterial diseases,48,Armed Forces,0,0.00,,,,0.12,0,0,3194
3,Zoonotic bacterial diseases,49,Police,0,0.07,0,0,5493,0.10,0,0,3552
3,Zoonotic bacterial diseases,50,Fire Service Personnel,0,0.03,0,0,12949,0.04,0,0,10512
3,Zoonotic bacterial diseases,51,"Launderers, Dry Cleaners, Pressers",0,0.02,0,0,20461,0.01,0,0,28386
3,Zoonotic bacterial diseases,52,Hairdressers,0,0.02,0,0,22994,0.02,0,0,19193
3,Zoonotic bacterial diseases,53,Office Workers and Cashiers,0,0.64,0,0,573,0.97,0,0,382
3,Zoonotic bacterial diseases,54,"Postal Workers, Mail Sorters",0,0.27,0,0,1389,0.20,0,0,1830
3,Zoonotic bacterial diseases,55,Petrol Pump Forecourt Attendants,0,0.00,0,0,89471,0.01,0,0,56157
3,Zoonotic bacterial diseases,56,Roundsmen/women & Van Salespersons,0,0.05,0,0,7276,0.05,0,0,7154
3,Zoonotic bacterial diseases,57,Sales Representatives,0,0.16,0,0,2247,0.23,0,0,1623
3,Zoonotic bacterial diseases,58,Security Workers,0,0.39,0,0,944,0.28,0,0,1297
3,Zoonotic bacterial diseases,59,Cooks and Kitchen Porters,0,0.07,0,0,5154,0.08,0,0,4645
3,Zoonotic bacterial diseases,60,Other Service Personnel,1,0.47,212,5,1181,0.47,212,5,1183
3,Zoonotic bacterial diseases,61,Hospital Porters and Ward Orderlies,0,0.11,0,0,3329,0.08,0,0,4554
3,Zoonotic bacterial diseases,62,Ambulance Staff,0,0.03,0,0,14706,0.03,0,0,14548
3,Zoonotic bacterial diseases,63,Railway Station Staff,0,0.05,0,0,7448,0.07,0,0,5212
3,Zoonotic bacterial diseases,64,Undertakers,0,0.01,0,0,32769,0.01,0,0,37745
3,Zoonotic bacterial diseases,65,Forestry Workers,0,0.02,0,0,17893,0.02,0,0,23127
3,Zoonotic bacterial diseases,66,Fishing & Related Workers,0,0.02,0,0,16752,0.02,0,0,24218
3,Zoonotic bacterial diseases,67,Tannery Production Operatives,0,0.01,0,0,59495,0.01,0,0,59943
3,Zoonotic bacterial diseases,68,Leather & shoe workers,0,0.05,0,0,7971,0.05,0,0,7990
3,Zoonotic bacterial diseases,69,Preparatory Fibre Processors,0,0.01,0,0,55846,0.01,0,0,71670
3,Zoonotic bacterial diseases,70,Spinners and Winders,0,0.01,0,0,31730,0.01,0,0,43444
3,Zoonotic bacterial diseases,71,Weavers,0,0.02,0,0,23218,0.02,0,0,23309
3,Zoonotic bacterial diseases,72,Knitters,0,0.01,0,0,30835,0.01,0,0,30725
3,Zoonotic bacterial diseases,73,"Warp Preparers, Bleachers, dyers & finishers",0,0.02,0,0,18627,0.02,0,0,18702
3,Zoonotic bacterial diseases,74,Other Textile Processing Operatives,0,0.03,0,0,12041,0.02,0,0,15823
3,Zoonotic bacterial diseases,75,Chemical workers,0,0.17,0,0,2122,0.13,0,0,2759
3,Zoonotic bacterial diseases,76,Bakers,0,0.06,0,0,6301,0.06,0,0,6309
3,Zoonotic bacterial diseases,77,Brewery & vinery process operatives,0,0.02,0,0,16343,0.02,0,0,16300
3,Zoonotic bacterial diseases,78,"Other Food, Drink & Tobacco Process Operatives nes",0,0.11,0,0,3431,0.08,0,0,4552
3,Zoonotic bacterial diseases,79,Paper manufacturers,0,0.02,0,0,15241,0.02,0,0,15326
3,Zoonotic bacterial diseases,80,Bookbinders,0,0.01,0,0,52072,0.01,0,0,52256
3,Zoonotic bacterial diseases,81,Paper cutters,0,0.01,0,0,68515,0.01,0,0,68074
3,Zoonotic bacterial diseases,82,Glass & ceramics furnace workers,0,0.01,0,0,36454,0.01,0,0,36321
3,Zoonotic bacterial diseases,83,Glass Product & Ceramic Finishers & Decorators,0,0.01,0,0,65039,0.01,0,0,64657
3,Zoonotic bacterial diseases,84,Ceramics casters,0,0.05,0,0,7281,0.05,0,0,7248
3,Zoonotic bacterial diseases,85,Rubber Manufacturers,0,0.03,0,0,11504,0.03,0,0,11478
3,Zoonotic bacterial diseases,87,Synthetic Fibre Makers,0,0.00,0,0,90718,0.00,0,0,109364
3,Zoonotic bacterial diseases,88,Other coal miners,0,0.56,0,0,658,0.43,0,0,861
3,Zoonotic bacterial diseases,89,Tobacco Process Operatives,0,0.01,0,0,58048,0.01,0,0,73119
3,Zoonotic bacterial diseases,93,Plastic goods makers,0,0.04,0,0,9113,0.03,0,0,12300
3,Zoonotic bacterial diseases,94,Compositors,0,0.02,0,0,18997,0.02,0,0,19047
3,Zoonotic bacterial diseases,96,Printing Machine Minders & Assistants,0,0.03,0,0,14514,0.03,0,0,14449
3,Zoonotic bacterial diseases,97,Printers,0,0.11,0,0,3315,0.11,0,0,3312
3,Zoonotic bacterial diseases,98,Tailors & Dressmakers,0,0.02,0,0,17672,0.02,0,0,17784
3,Zoonotic bacterial diseases,99,Clothing cutter,0,0.01,0,0,39241,0.01,0,0,39539
3,Zoonotic bacterial diseases,100,Sewers & embroiderers,0,0.01,0,0,37155,0.01,0,0,51927
3,Zoonotic bacterial diseases,101,Upholsterers,0,0.02,0,0,17257,0.02,0,0,17307
3,Zoonotic bacterial diseases,102,Carpet fitters,0,0.02,0,0,19486,0.02,0,0,19383
3,Zoonotic bacterial diseases,103,Other workers with fabrics,0,0.01,0,0,44284,0.01,0,0,44462
3,Zoonotic bacterial diseases,104,Carpenters & Joiners,0,0.29,0,0,1272,0.29,0,0,1264
3,Zoonotic bacterial diseases,105,Cabinet Makers,0,0.03,0,0,12745,0.03,0,0,12723
3,Zoonotic bacterial diseases,106,Case & Box Makers,0,0.01,0,0,62816,0.01,0,0,62303
3,Zoonotic bacterial diseases,107,Pattern Makers (moulds),0,0.01,0,0,30911,0.01,0,0,30759
3,Zoonotic bacterial diseases,108,Woodworking Machine Operatives,0,0.04,0,0,9506,0.04,0,0,9489
3,Zoonotic bacterial diseases,109,Other Woodworkers,0,0.01,0,0,40191,0.01,0,0,39737
3,Zoonotic bacterial diseases,110,Dental Technicians,0,0.01,0,0,61845,0.01,0,0,61859
3,Zoonotic bacterial diseases,112,Furnace Operatives (metal),0,0.02,0,0,15711,0.02,0,0,15775
3,Zoonotic bacterial diseases,113,Rollers,0,0.00,0,0,87175,0.00,0,0,86585
3,Zoonotic bacterial diseases,114,Smiths & Forge Workers,0,0.03,0,0,13551,0.03,0,0,13592
3,Zoonotic bacterial diseases,115,Metal Drawers,0,0.01,0,0,45282,0.01,0,0,45032
3,Zoonotic bacterial diseases,116,"Moulders, Core Makers, Die Casters",0,0.04,0,0,9737,0.04,0,0,9780
3,Zoonotic bacterial diseases,117,Electroplater,0,0.01,0,0,29630,0.01,0,0,29345
3,Zoonotic bacterial diseases,118,"Annealers, Hardeners, Temperers (metal)",0,0.01,0,0,44431,0.01,0,0,58668
3,Zoonotic bacterial diseases,120,Other Metal Manufacturers,1,0.07,1512,38,8425,0.08,1200,30,6685
3,Zoonotic bacterial diseases,121,Press Setters & Setter-Operators,0,0.00,0,0,96719,0.00,0,0,97560
3,Zoonotic bacterial diseases,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",0,0.05,0,0,6979,0.05,0,0,7010
3,Zoonotic bacterial diseases,123,Machine Tool Setter Operators,0,0.13,0,0,2741,0.12,0,0,3124
3,Zoonotic bacterial diseases,124,Machine Tool Operatives (including CNC machine tool operati,0,0.64,0,0,580,0.49,0,0,750
3,Zoonotic bacterial diseases,125,Press Stamping & Automatic Machine Operatives,0,0.03,0,0,13237,0.02,0,0,18380
3,Zoonotic bacterial diseases,126,Metal Polishers,0,0.02,0,0,23586,0.02,0,0,23618
3,Zoonotic bacterial diseases,127,Fettler,0,0.01,0,0,25825,0.01,0,0,34526
3,Zoonotic bacterial diseases,128,Shot Blasters,0,0.01,0,0,58479,0.00,0,0,80695
3,Zoonotic bacterial diseases,129,"Tool Makers, Tool Fitters & Markers-Out",0,0.12,0,0,3193,0.11,0,0,3217
3,Zoonotic bacterial diseases,130,Precision Instrument Makers & Repairers,0,0.05,0,0,7444,0.05,0,0,7475
3,Zoonotic bacterial diseases,132,Production fitters,2,0.58,345,42,1246,0.58,344,42,1243
3,Zoonotic bacterial diseases,133,"Motor Mechanics, Auto Engineers (including road patrol engi",0,0.17,0,0,2135,0.17,0,0,2145
3,Zoonotic bacterial diseases,135,Office Machinery Mechanics,0,0.00,0,0,152858,0.00,0,0,153656
3,Zoonotic bacterial diseases,136,Production Fitters (electrical/electronic),0,0.01,0,0,27597,0.01,0,0,27553
3,Zoonotic bacterial diseases,137,"Electricians, Electrical Maintenance Fitters",1,0.23,428,11,2387,0.23,426,11,2376
3,Zoonotic bacterial diseases,139,Telephone Fitters,0,0.05,0,0,7212,0.05,0,0,7198
3,Zoonotic bacterial diseases,140,"Cable Jointers, Lines Repairers",0,0.02,0,0,17849,0.02,0,0,17789
3,Zoonotic bacterial diseases,141,"Radio, TV & Video Engineers",0,0.02,0,0,16305,0.02,0,0,16282
3,Zoonotic bacterial diseases,142,Other Electrical/Electronic Trades nes,0,0.10,0,0,3686,0.10,0,0,3761
3,Zoonotic bacterial diseases,143,Electrical Engineers (not professional),0,0.11,0,0,3470,0.10,0,0,3548
3,Zoonotic bacterial diseases,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",0,0.19,0,0,1896,0.20,0,0,1880
3,Zoonotic bacterial diseases,145,Sheet Metal Workers,0,0.07,0,0,4975,0.07,0,0,4970
3,Zoonotic bacterial diseases,146,"Metal Plate Workers, Shipwrights, Riveters",0,0.07,0,0,5514,0.07,0,0,5527
3,Zoonotic bacterial diseases,147,Steel Erectors,0,0.05,0,0,7073,0.05,0,0,7014
3,Zoonotic bacterial diseases,148,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.06,0,0,5814,0.04,0,0,8228
3,Zoonotic bacterial diseases,149,Welding Trades,0,0.14,0,0,2589,0.14,0,0,2577
3,Zoonotic bacterial diseases,151,Jewellery workers,0,0.01,0,0,58937,0.01,0,0,59180
3,Zoonotic bacterial diseases,153,Coach & Vehicle Body Builders,0,0.02,0,0,18490,0.02,0,0,18507
3,Zoonotic bacterial diseases,154,"Oilers, Greasers, Lubricators",0,0.00,0,0,97447,0.00,0,0,97129
3,Zoonotic bacterial diseases,158,Coach Painters,0,0.05,0,0,6798,0.04,0,0,9151
3,Zoonotic bacterial diseases,160,Painters & Decorators,1,0.28,354,9,1970,0.28,352,9,1958
3,Zoonotic bacterial diseases,161,Assemblers/Lineworkers (electrical/electronic goods),0,0.04,0,0,10328,0.03,0,0,13923
3,Zoonotic bacterial diseases,162,Other Assemblers/Lineworkers nes,0,0.02,0,0,22752,0.01,0,0,32892
3,Zoonotic bacterial diseases,163,Assemblers/Lineworkers (vehicles & other metal goods),0,0.12,0,0,3205,0.09,0,0,4218
3,Zoonotic bacterial diseases,164,"Packers, Sorters and Testers",0,0.28,0,0,1295,0.23,0,0,1633
3,Zoonotic bacterial diseases,165,"Bricklayers, Masons",0,0.16,0,0,2312,0.16,0,0,2309
3,Zoonotic bacterial diseases,167,Plasterers,0,0.05,0,0,7664,0.05,0,0,7630
3,Zoonotic bacterial diseases,168,Roofers and Glaziers,0,0.05,0,0,7039,0.04,0,0,10210
3,Zoonotic bacterial diseases,169,"Builders, Building Contractors",0,0.23,0,0,1631,0.23,0,0,1625
3,Zoonotic bacterial diseases,170,Rail Construction & Maintenance Workers,0,0.03,0,0,12184,0.02,0,0,15466
3,Zoonotic bacterial diseases,171,Road Construction Workers and Paviors,1,0.04,2745,69,15295,0.05,2212,56,12324
